#C_ID        C_NGAL G_ID         G_RA    G_DEC  G_Z
000000000474 000003 000000011494 319.988 -00.289 0.528
000000000477 000003 000000001892 226.392 +00.268 0.545
000000000477 000003 000000002853 226.381 +00.264 0.559
000000000477 000003 000000006191 226.376 +00.305 0.553
000000000478 000003 000000002046 328.103 -00.732 0.562
000000000478 000003 000000005533 328.130 -00.804 0.521
000000000478 000003 000000010092 328.106 -00.759 0.578
000000000479 000003 000000002247 202.579 +00.317 0.537
000000000479 000003 000000012692 202.566 +00.368 0.526
000000000479 000003 000000012837 202.606 +00.288 0.550
000000000480 000003 000000003331 203.564 -01.073 0.552
000000000480 000003 000000006832 203.558 -01.054 0.550
000000000480 000003 000000011485 203.542 -01.056 0.535
000000000481 000003 000000003388 323.742 -00.724 0.518
000000000481 000003 000000006350 323.663 -00.682 0.545
000000000481 000003 000000009166 323.723 -00.682 0.543
000000000492 000003 000000006990 207.258 -00.254 0.556
000000000492 000003 000000012146 207.257 -00.325 0.523
000000000492 000003 000000012484 207.250 -00.285 0.536
000000000483 000003 000000003796 185.660 +00.432 0.558
000000000483 000003 000000009894 185.697 +00.398 0.515
000000000483 000003 000000011637 185.698 +00.401 0.560
000000000456 000003 000000004053 210.108 +00.557 0.553
000000000456 000003 000000005026 210.064 +00.584 0.520
000000000456 000003 000000009860 210.092 +00.628 0.571
000000000454 000003 000000003392 219.330 -00.692 0.552
000000000454 000003 000000006997 219.328 -00.734 0.539
000000000454 000003 000000011813 219.299 -00.726 0.534
000000000418 000003 000000002819 224.919 -00.300 0.534
000000000418 000003 000000006252 224.923 -00.344 0.539
000000000418 000003 000000007828 224.911 -00.302 0.541
000000000453 000003 000000003104 192.776 +00.293 0.520
000000000453 000003 000000007605 192.793 +00.227 0.549
000000000453 000003 000000011774 192.785 +00.261 0.535
000000000509 000003 000000000192 205.912 -00.923 0.533
000000000509 000003 000000003105 205.876 -00.870 0.540
000000000509 000003 000000009092 205.899 -00.901 0.573
000000000422 000003 000000003922 187.260 -01.177 0.510
000000000422 000003 000000012197 187.295 -01.105 0.517
000000000422 000003 000000013044 187.296 -01.142 0.535
000000000424 000003 000000004707 201.925 +00.035 0.540
000000000424 000003 000000009944 201.936 +00.004 0.534
000000000424 000003 000000010987 201.932 +00.056 0.537
000000000426 000003 000000005368 321.431 +00.488 0.541
000000000426 000003 000000006045 321.357 +00.545 0.532
000000000426 000003 000000008488 321.384 +00.503 0.498
000000000508 000003 000000000013 351.135 +00.328 0.547
000000000508 000003 000000010787 351.136 +00.391 0.568
000000000508 000003 000000011079 351.169 +00.277 0.586
000000000507 000003 000000008653 219.725 -00.544 0.543
000000000507 000003 000000009093 219.785 -00.527 0.531
000000000507 000003 000000011603 219.756 -00.528 0.566
000000000429 000003 000000000114 314.214 +00.595 0.537
000000000429 000003 000000002398 314.261 +00.629 0.497
000000000429 000003 000000008276 314.223 +00.549 0.519
000000000430 000003 000000000143 188.104 +00.255 0.515
000000000430 000003 000000010430 188.083 +00.235 0.558
000000000430 000003 000000010919 188.111 +00.216 0.567
000000000431 000003 000000000185 199.706 -01.097 0.521
000000000431 000003 000000004494 199.740 -01.082 0.524
000000000431 000003 000000010312 199.676 -01.052 0.549
000000000432 000003 000000000254 199.796 +00.334 0.543
000000000432 000003 000000003977 199.820 +00.328 0.507
000000000432 000003 000000006161 199.839 +00.276 0.577
000000000433 000003 000000000364 206.627 -00.286 0.548
000000000433 000003 000000003175 206.671 -00.287 0.565
000000000433 000003 000000009687 206.638 -00.289 0.505
000000000504 000003 000000003148 320.765 -00.020 0.558
000000000504 000003 000000010666 320.797 -00.035 0.565
000000000504 000003 000000010689 320.731 -00.012 0.565
000000000440 000003 000000000952 321.861 -00.276 0.530
000000000440 000003 000000004974 321.899 -00.296 0.546
000000000440 000003 000000011788 321.857 -00.281 0.530
000000000503 000003 000000002737 208.997 -00.134 0.537
000000000503 000003 000000003581 209.028 -00.113 0.548
000000000503 000003 000000011226 208.970 -00.155 0.585
000000000444 000003 000000001666 219.059 +00.125 0.519
000000000444 000003 000000005392 219.087 +00.169 0.540
000000000444 000003 000000011403 219.097 +00.170 0.541
000000000445 000003 000000002088 327.135 -00.041 0.572
000000000445 000003 000000003376 327.160 -00.088 0.513
000000000445 000003 000000007297 327.145 -00.062 0.506
000000000446 000003 000000002284 320.470 -00.308 0.560
000000000446 000003 000000006304 320.464 -00.356 0.558
000000000446 000003 000000011719 320.481 -00.405 0.522
000000000447 000003 000000002343 224.141 +00.668 0.515
000000000447 000003 000000003041 224.126 +00.641 0.523
000000000447 000003 000000006802 224.127 +00.638 0.546
000000000501 000003 000000002026 207.774 -00.705 0.573
000000000501 000003 000000007375 207.813 -00.714 0.544
000000000501 000003 000000013104 207.793 -00.652 0.564
000000000449 000003 000000002469 351.979 -00.841 0.554
000000000449 000003 000000005422 351.965 -00.774 0.514
000000000449 000003 000000009705 351.939 -00.824 0.533
000000000451 000003 000000002673 224.497 +00.216 0.526
000000000451 000003 000000003636 224.543 +00.186 0.512
000000000451 000003 000000004223 224.495 +00.247 0.554
000000000353 000003 000000004469 227.943 -00.625 0.490
000000000353 000003 000000006243 227.933 -00.646 0.505
000000000353 000003 000000009145 227.963 -00.668 0.476
000000000528 000003 000000000301 348.877 -00.105 0.575
000000000528 000003 000000005585 348.910 -00.169 0.565
000000000528 000003 000000008705 348.899 -00.148 0.597
000000000202 000003 000000000790 034.486 -00.733 0.600
000000000202 000003 000000002868 034.518 -00.693 0.615
000000000202 000003 000000007619 034.581 -00.700 0.606
000000000568 000003 000000000832 326.467 -00.257 0.612
000000000568 000003 000000001863 326.405 -00.238 0.583
000000000568 000003 000000005588 326.347 -00.261 0.606
000000000573 000003 000000002628 202.410 -00.617 0.583
000000000573 000003 000000005498 202.402 -00.590 0.584
000000000573 000003 000000008495 202.358 -00.592 0.621
000000000238 000003 000000003518 167.238 -00.001 0.663
000000000238 000003 000000006895 167.281 +00.242 0.668
000000000238 000003 000000010923 167.277 +00.118 0.642
000000000239 000003 000000000613 033.414 +00.064 0.669
000000000239 000003 000000001343 033.444 +00.173 0.640
000000000239 000003 000000003803 033.431 +00.004 0.676
000000000241 000003 000000005618 164.240 +00.762 0.663
000000000241 000003 000000007335 164.156 +00.529 0.662
000000000241 000003 000000008561 164.369 +00.407 0.648
000000000242 000003 000000006738 163.565 +00.149 0.674
000000000242 000003 000000007278 163.432 -00.296 0.659
000000000242 000003 000000011056 163.920 +00.391 0.684
000000000572 000003 000000002453 229.089 +00.288 0.574
000000000572 000003 000000003359 228.960 +00.292 0.561
000000000572 000003 000000005801 229.032 +00.322 0.603
000000000489 000003 000000005829 207.607 -00.474 0.566
000000000489 000003 000000007052 207.625 -00.490 0.529
000000000489 000003 000000008680 207.606 -00.486 0.510
000000000570 000003 000000001682 206.775 -00.573 0.591
000000000570 000003 000000004109 206.697 -00.562 0.594
000000000570 000003 000000008195 206.659 -00.560 0.621
000000000569 000003 000000001215 189.613 -00.318 0.618
000000000569 000003 000000004436 189.680 -00.326 0.552
000000000569 000003 000000007415 189.671 -00.360 0.593
000000000248 000003 000000001117 188.657 -00.327 0.442
000000000248 000003 000000001902 188.621 -00.458 0.422
000000000248 000003 000000005807 188.707 -00.151 0.443
000000000253 000003 000000002430 221.705 -00.660 0.434
000000000253 000003 000000007854 221.515 -00.673 0.432
000000000253 000003 000000011999 221.639 -00.801 0.451
000000000529 000003 000000000958 207.352 +00.600 0.553
000000000529 000003 000000008231 207.369 +00.582 0.592
000000000529 000003 000000009960 207.409 +00.585 0.540
000000000257 000003 000000001188 327.337 -00.181 0.460
000000000257 000003 000000002671 327.314 -00.214 0.450
000000000257 000003 000000005941 327.339 -00.144 0.452
000000000562 000003 000000000097 347.791 -00.310 0.609
000000000562 000003 000000002445 347.843 -00.368 0.545
000000000562 000003 000000004159 347.768 -00.274 0.582
000000000259 000003 000000002420 219.430 -00.232 0.435
000000000259 000003 000000002895 219.479 -00.284 0.436
000000000259 000003 000000008620 219.488 -00.285 0.448
000000000561 000003 000000000075 202.134 +00.343 0.595
000000000561 000003 000000003424 202.057 +00.307 0.593
000000000561 000003 000000008416 202.058 +00.359 0.571
000000000262 000003 000000005493 323.972 -00.336 0.448
000000000262 000003 000000007182 323.995 -00.346 0.433
000000000262 000003 000000012875 324.072 -00.356 0.459
000000000265 000003 000000007156 205.150 -01.085 0.446
000000000265 000003 000000007632 205.220 -01.032 0.436
000000000265 000003 000000009126 205.242 -00.977 0.458
000000000266 000003 000000008629 201.132 -00.520 0.437
000000000266 000003 000000011523 201.140 -00.477 0.442
000000000266 000003 000000011636 201.106 -00.626 0.430
000000000559 000003 000000005446 219.302 -00.455 0.601
000000000559 000003 000000006615 219.340 -00.468 0.569
000000000559 000003 000000011286 219.254 -00.438 0.565
000000000269 000003 000000000441 225.963 -00.182 0.462
000000000269 000003 000000007246 225.967 -00.188 0.479
000000000269 000003 000000011032 225.973 -00.243 0.481
000000000558 000003 000000004157 187.728 -00.456 0.561
000000000558 000003 000000004910 187.690 -00.508 0.607
000000000558 000003 000000006289 187.786 -00.500 0.608
000000000236 000003 000000004224 035.310 -01.018 0.630
000000000236 000003 000000007644 035.083 -00.997 0.645
000000000236 000003 000000011021 035.171 -01.026 0.652
000000000235 000003 000000000959 037.381 -00.070 0.646
000000000235 000003 000000003733 037.379 -00.174 0.661
000000000235 000003 000000010328 037.346 +00.016 0.660
000000000233 000003 000000003136 151.209 -00.544 0.611
000000000233 000003 000000003450 151.314 -00.588 0.602
000000000233 000003 000000011665 151.194 -00.525 0.650
000000000232 000003 000000002571 152.143 +00.242 0.646
000000000232 000003 000000002933 152.060 +00.309 0.627
000000000232 000003 000000005570 152.092 +00.347 0.605
000000000203 000003 000000001389 035.079 -00.620 0.596
000000000203 000003 000000004897 035.053 -00.646 0.589
000000000203 000003 000000006551 035.028 -00.689 0.611
000000000205 000003 000000001837 143.066 -00.321 0.578
000000000205 000003 000000005086 143.116 -00.313 0.620
000000000205 000003 000000011495 143.134 -00.331 0.611
000000000208 000003 000000007095 156.842 -00.093 0.614
000000000208 000003 000000008988 156.892 -00.139 0.614
000000000208 000003 000000010524 156.846 -00.030 0.573
000000000577 000003 000000004127 186.686 +00.263 0.571
000000000577 000003 000000010324 186.577 +00.292 0.586
000000000577 000003 000000010635 186.610 +00.265 0.609
000000000211 000003 000000000435 152.870 -00.213 0.568
000000000211 000003 000000002795 152.837 -00.321 0.625
000000000211 000003 000000007906 152.825 -00.259 0.600
000000000576 000003 000000004005 213.497 -00.027 0.617
000000000576 000003 000000004451 213.440 -00.067 0.602
000000000576 000003 000000011343 213.463 +00.008 0.577
000000000213 000003 000000000990 010.806 +00.385 0.593
000000000213 000003 000000006571 010.752 +00.410 0.589
000000000213 000003 000000009436 010.859 +00.328 0.586
000000000215 000003 000000001451 143.220 -00.862 0.626
000000000215 000003 000000008741 143.230 -00.910 0.602
000000000215 000003 000000010860 143.277 -00.843 0.614
000000000216 000003 000000002408 010.839 -00.288 0.621
000000000216 000003 000000003589 010.904 -00.317 0.609
000000000216 000003 000000012332 010.885 -00.334 0.622
000000000217 000003 000000004272 034.026 -00.689 0.620
000000000217 000003 000000011000 034.103 -00.704 0.589
000000000217 000003 000000011446 033.991 -00.625 0.553
000000000219 000003 000000000229 140.636 -00.864 0.594
000000000219 000003 000000001901 140.533 -00.864 0.616
000000000219 000003 000000003880 140.541 -00.854 0.596
000000000220 000003 000000001342 167.022 +00.267 0.629
000000000220 000003 000000005256 167.021 +00.223 0.598
000000000220 000003 000000006954 167.078 +00.304 0.623
000000000221 000003 000000002280 151.891 -00.597 0.608
000000000221 000003 000000006266 151.925 -00.555 0.598
000000000221 000003 000000007206 151.957 -00.584 0.628
000000000222 000003 000000002664 009.539 -00.084 0.624
000000000222 000003 000000004767 009.455 -00.014 0.612
000000000222 000003 000000009440 009.481 -00.100 0.584
000000000223 000003 000000002949 164.435 -00.988 0.590
000000000223 000003 000000004221 164.353 -00.997 0.635
000000000223 000003 000000011576 164.330 -01.083 0.604
000000000224 000003 000000003132 153.616 -00.589 0.618
000000000224 000003 000000004905 153.618 -00.703 0.628
000000000224 000003 000000006231 153.622 -00.660 0.622
000000000225 000003 000000001156 141.396 +00.630 0.628
000000000225 000003 000000003488 141.375 +00.667 0.619
000000000225 000003 000000009022 141.268 +00.670 0.618
000000000575 000003 000000003516 219.721 -00.106 0.573
000000000575 000003 000000008336 219.732 -00.076 0.606
000000000575 000003 000000008422 219.700 -00.095 0.574
000000000227 000003 000000006114 154.408 -00.121 0.591
000000000227 000003 000000011772 154.384 -00.160 0.643
000000000227 000003 000000012915 154.409 -00.242 0.631
000000000228 000003 000000006371 008.760 +00.351 0.606
000000000228 000003 000000006967 008.946 +00.305 0.593
000000000228 000003 000000009996 008.862 +00.322 0.636
000000000231 000003 000000008363 141.447 -00.076 0.601
000000000231 000003 000000010627 141.423 -00.205 0.587
000000000231 000003 000000012645 141.488 -00.132 0.642
000000000557 000003 000000003243 207.576 -00.037 0.578
000000000557 000003 000000004866 207.591 +00.014 0.563
000000000557 000003 000000009967 207.567 -00.107 0.586
000000000556 000003 000000003080 343.144 -00.839 0.579
000000000556 000003 000000007429 343.117 -00.918 0.565
000000000556 000003 000000010078 343.118 -00.911 0.566
000000000274 000003 000000001246 314.666 -00.462 0.459
000000000274 000003 000000006556 314.631 -00.524 0.452
000000000274 000003 000000008490 314.735 -00.473 0.470
000000000310 000003 000000004135 321.283 -00.136 0.472
000000000310 000003 000000008211 321.246 -00.127 0.502
000000000310 000003 000000011644 321.254 -00.135 0.490
000000000627 000003 000000005564 314.581 +00.029 0.682
000000000627 000003 000000008008 314.227 +00.119 0.690
000000000627 000003 000000010007 313.920 +00.170 0.666
000000000315 000003 000000005652 190.601 +00.094 0.471
000000000315 000003 000000010353 190.620 +00.040 0.477
000000000315 000003 000000011822 190.631 +00.086 0.481
000000000541 000003 000000004870 218.124 +00.030 0.587
000000000541 000003 000000007839 218.126 +00.042 0.541
000000000541 000003 000000012518 218.120 +00.028 0.571
000000000318 000003 000000006137 203.522 +00.309 0.475
000000000318 000003 000000007735 203.479 +00.268 0.484
000000000318 000003 000000008264 203.530 +00.363 0.461
000000000319 000003 000000006461 224.596 -00.120 0.474
000000000319 000003 000000008577 224.584 -00.135 0.482
000000000319 000003 000000013034 224.638 -00.104 0.490
000000000322 000003 000000000554 213.183 +00.558 0.487
000000000322 000003 000000003085 213.218 +00.580 0.501
000000000322 000003 000000003206 213.154 +00.582 0.488
000000000323 000003 000000000607 314.376 +00.298 0.465
000000000323 000003 000000008588 314.342 +00.323 0.474
000000000323 000003 000000010868 314.386 +00.342 0.506
000000000324 000003 000000001048 202.746 -00.507 0.494
000000000324 000003 000000003144 202.749 -00.495 0.477
000000000324 000003 000000007251 202.782 -00.478 0.503
000000000326 000003 000000001605 206.856 +00.559 0.480
000000000326 000003 000000002206 206.869 +00.586 0.491
000000000326 000003 000000005562 206.895 +00.526 0.492
000000000330 000003 000000004343 213.526 +00.804 0.497
000000000330 000003 000000007346 213.474 +00.795 0.503
000000000330 000003 000000011312 213.540 +00.797 0.469
000000000331 000003 000000005081 220.842 -00.547 0.504
000000000331 000003 000000010976 220.752 -00.594 0.495
000000000331 000003 000000012007 220.794 -00.577 0.466
000000000537 000003 000000002622 205.923 +00.087 0.551
000000000537 000003 000000008628 205.907 -00.005 0.595
000000000537 000003 000000012184 205.939 +00.026 0.544
000000000334 000003 000000007178 204.610 +00.303 0.493
000000000334 000003 000000008945 204.599 +00.262 0.504
000000000334 000003 000000009568 204.554 +00.257 0.493
000000000337 000003 000000000253 325.416 +00.464 0.516
000000000337 000003 000000000447 325.395 +00.451 0.497
000000000337 000003 000000008243 325.398 +00.414 0.502
000000000536 000003 000000001986 210.554 -00.639 0.591
000000000536 000003 000000002351 210.584 -00.516 0.575
000000000536 000003 000000011676 210.562 -00.578 0.586
000000000534 000003 000000001676 186.943 -00.001 0.581
000000000534 000003 000000009871 186.965 -00.008 0.568
000000000534 000003 000000011011 186.971 +00.021 0.540
000000000531 000003 000000001237 218.178 +00.396 0.591
000000000531 000003 000000011144 218.236 +00.396 0.557
000000000531 000003 000000011728 218.247 +00.403 0.584
000000000342 000003 000000001158 207.123 -00.307 0.504
000000000342 000003 000000005761 207.200 -00.344 0.500
000000000342 000003 000000008061 207.148 -00.320 0.525
000000000343 000003 000000001250 191.015 +00.626 0.491
000000000343 000003 000000002458 191.061 +00.606 0.481
000000000343 000003 000000010862 191.053 +00.668 0.507
000000000344 000003 000000002352 185.914 -00.687 0.487
000000000344 000003 000000006043 185.923 -00.693 0.486
000000000344 000003 000000007599 185.922 -00.703 0.503
000000000530 000003 000000001080 199.427 -01.164 0.564
000000000530 000003 000000003968 199.466 -01.102 0.569
000000000530 000003 000000004535 199.418 -01.098 0.542
000000000313 000003 000000005332 314.332 -00.693 0.488
000000000313 000003 000000006876 314.286 -00.615 0.471
000000000313 000003 000000011264 314.310 -00.663 0.488
000000000308 000003 000000001717 323.290 +00.385 0.461
000000000308 000003 000000007983 323.305 +00.395 0.460
000000000308 000003 000000012587 323.255 +00.401 0.483
000000000275 000003 000000001318 185.689 -00.005 0.436
000000000275 000003 000000001817 185.834 -00.012 0.472
000000000275 000003 000000006271 185.764 +00.023 0.463
000000000307 000003 000000001090 204.398 +00.040 0.483
000000000307 000003 000000009307 204.369 +00.071 0.475
000000000307 000003 000000012399 204.391 +00.066 0.471
000000000552 000003 000000001806 212.601 -00.441 0.561
000000000552 000003 000000003112 212.609 -00.434 0.592
000000000552 000003 000000006302 212.591 -00.478 0.596
000000000551 000003 000000001657 203.570 +00.312 0.579
000000000551 000003 000000003256 203.637 +00.339 0.564
000000000551 000003 000000011543 203.537 +00.335 0.574
000000000280 000003 000000002781 225.436 -00.316 0.473
000000000280 000003 000000003741 225.387 -00.253 0.461
000000000280 000003 000000010339 225.484 -00.272 0.470
000000000550 000003 000000001576 210.459 -00.598 0.574
000000000550 000003 000000004518 210.389 -00.580 0.551
000000000550 000003 000000008252 210.420 -00.509 0.564
000000000282 000003 000000003797 326.946 -00.541 0.458
000000000282 000003 000000008815 326.946 -00.512 0.466
000000000282 000003 000000011103 327.025 -00.496 0.466
000000000284 000003 000000005866 224.776 -00.429 0.457
000000000284 000003 000000007020 224.815 -00.474 0.475
000000000284 000003 000000007751 224.754 -00.515 0.451
000000000548 000003 000000000789 205.093 +00.563 0.558
000000000548 000003 000000005382 204.969 +00.585 0.569
000000000548 000003 000000008806 205.032 +00.544 0.577
000000000546 000003 000000000589 206.647 -00.433 0.597
000000000546 000003 000000002241 206.621 -00.456 0.571
000000000546 000003 000000010933 206.629 -00.366 0.566
000000000292 000003 000000001989 187.724 +00.618 0.464
000000000292 000003 000000003344 187.762 +00.559 0.496
000000000292 000003 000000009316 187.781 +00.598 0.476
000000000293 000003 000000002062 207.818 -00.679 0.486
000000000293 000003 000000007880 207.804 -00.644 0.481
000000000293 000003 000000008376 207.814 -00.717 0.479
000000000294 000003 000000002405 342.737 -00.820 0.472
000000000294 000003 000000004514 342.700 -00.821 0.465
000000000294 000003 000000010153 342.775 -00.771 0.460
000000000295 000003 000000002620 212.774 -00.571 0.479
000000000295 000003 000000004971 212.699 -00.586 0.475
000000000295 000003 000000007822 212.737 -00.605 0.465
000000000298 000003 000000004201 224.943 +00.533 0.479
000000000298 000003 000000005664 224.969 +00.492 0.474
000000000298 000003 000000008069 225.022 +00.463 0.460
000000000299 000003 000000005380 351.292 -00.338 0.482
000000000299 000003 000000010186 351.349 -00.351 0.476
000000000299 000003 000000011263 351.339 -00.348 0.462
000000000300 000003 000000005860 185.707 +00.112 0.482
000000000300 000003 000000007463 185.710 +00.146 0.457
000000000300 000003 000000012863 185.692 +00.136 0.478
000000000301 000003 000000006886 191.637 -00.303 0.466
000000000301 000003 000000009569 191.577 -00.379 0.478
000000000301 000003 000000010785 191.624 -00.363 0.444
000000000302 000003 000000006925 325.729 -00.310 0.490
000000000302 000003 000000009900 325.680 -00.289 0.482
000000000302 000003 000000010643 325.781 -00.293 0.474
000000000544 000003 000000010935 323.737 -00.587 0.545
000000000544 000003 000000011158 323.837 -00.591 0.563
000000000544 000003 000000012345 323.769 -00.602 0.580
000000000304 000003 000000000240 226.006 -00.787 0.456
000000000304 000003 000000002074 226.009 -00.775 0.486
000000000304 000003 000000005237 226.036 -00.725 0.478
000000000305 000003 000000001016 211.676 -00.210 0.497
000000000305 000003 000000006910 211.650 -00.208 0.462
000000000305 000003 000000012590 211.623 -00.161 0.483
000000000543 000003 000000007408 349.495 -00.119 0.579
000000000543 000003 000000010247 349.485 -00.105 0.585
000000000543 000003 000000011194 349.556 -00.097 0.584
000000000628 000003 000000005823 190.587 +00.547 0.674
000000000628 000003 000000010816 190.718 +00.328 0.674
000000000628 000003 000000012318 190.125 +00.297 0.676
